Face Height,Face Height 2,Face Width,Face Width 2,Orbits Intercanthal Width,Orbits Fissure Length(left),Orbits Fissure Length(right),Orbits Biocular Width,Nose Height,Nose Width,Labio-oral region,Intercanthal Face Height,eye fissure height (left),eye fissure height (right),orbit and brow height (right),orbit and brow height (left),Columella Length,Upper Lip Height,Lower Vermilion Height,Philtrum Width,lateral upper lip heights (left),lateral upper lip heights (left),Lower Face Height,Upper Vermilion Height,Image Name,lateral upper lip heights (right),Facial index,Mandibular index,Intercanthal index,Orbital width index (left and right),Eye fissure index (left and right),Nasal index,Vermilion height index,Mouth-face width index,edge_of_similarity_average,face_smoothness,left_side_smoothness,right_side_smoothness,Average_ITA
503.00099403480306,289.0276803352925,509.1924979808717,375.26124233658874,156.05127362504928,99.02019995940222,96.18731725128839,255.00784301664135,214.02102700435768,139.0323703315167,273.0897288438362,293.3734821008879,23.021728866442675,23.08679276123039,95.04735661763561,97.04638066409278,43.04648650006177,137.64083696345355,163.40440630533806,177.04519197086375,69.9714227381436,69.9714227381436,272.2223356008834,275.26351011349107,610.jpg,71.8679344353238,0.567619675233609,0.7254208665565173,0.6119469573132528,1.2509190900916556,0.2362025924335045,0.6496201437659948,1.6845537787954916,0.5363192307952956,0.9031000137329102,0.9897565161098066,0.9894821948597027,0.9898332711457889,-12.986234794912967
462.0270554848493,267.31629205867716,497.36304647611286,359.4509702309899,153.00326793895613,95.42536350467836,100.17983829094555,248.20153101864622,195.1640335717624,151.02979838429235,279.0161285660741,278.5677655436824,19.1049731745428,19.1049731745428,90.08884503644167,88.05112151472007,43.18564576337837,161.29786111415117,181.11046352985792,181.02486017119307,66.21933252457322,66.21933252457322,261.3235542388018,267.44158240632663,348.jpg,64.40496875241847,0.5374671358329709,0.7270075083421542,0.616447720169227,1.2784380649546958,0.1953421790337093,0.7738608165666869,1.4766765939077624,0.5609908708396062,0.8973000049591064,0.9900820381607093,0.9916432009879356,0.9888645879100054,10.47235360548674
499.1001903425804,293.6153946917634,570.0245608743539,422.7339588914049,152.0131573252789,100.31948963187563,111.00450441310929,252.1983346495373,206.196508214858,124.06449935416659,281.215220071745,311.5413295214617,26.076809620810597,26.0,104.00480758118829,100.60318086422517,55.78530272392541,185.0,181.7470770053813,177.1383639983163,62.80127387243033,62.80127387243033,295.2033197645311,283.45193596093145,360.jpg,56.824290580701486,0.5150925325768249,0.6983193887207088,0.6027524231534723,1.390169099591769,0.2464311251363388,0.6016808937661089,1.5595955689154704,0.49333877761405986,0.8658999800682068,0.9964034780748802,0.9958334487244227,0.9970248150747312,-9.791496890671846
462.47702645645006,265.08866441249427,561.0570380986233,407.276318977669,157.01273833673497,110.22250223978767,103.1746092796091,267.15164233071823,198.022725968511,115.00434774390054,251.01792764661252,281.8865019826242,29.068883707497267,29.017236257093817,122.3315167894194,130.09611831257686,55.731499172371095,119.57006314291216,125.39936203984452,154.01298646542764,66.30987860040162,66.30987860040162,280.2159881234474,235.8495283014151,406.jpg,68.47627326307996,0.4724807754143112,0.6880242603518808,0.5877288904792219,1.3591069984509023,0.2721973111585971,0.5807633804727453,1.8807873059711104,0.4474017980369552,0.910099983215332,0.9937954927897538,0.9936518205964158,0.99399980083989,7.874424324541743
519.0240842196054,310.3626910567699,586.1066455859377,419.3006081560102,162.01234520862909,110.04090148667449,100.04498987955368,272.04595200076034,209.2390976849212,144.0,298.0,296.06080456554866,25.079872407968907,26.019223662515376,117.61377470347595,119.26860441876563,55.10898293381942,135.6502856613284,156.98407562552325,188.0026595556563,69.46221994724903,69.46221994724903,290.7593506664919,290.423828223512,412.jpg,70.45565981523414,0.5295327964529334,0.6934388956533742,0.595533012041202,1.296727672793657,0.2432295464401594,0.6882078999252793,1.8500209468143878,0.5084398927128456,0.8985999822616577,0.9881068187020929,0.9856303427301945,0.989882430719681,-7.186904892909591
459.00108932332614,264.18932605235966,551.6783483153929,398.7204534507855,156.01281998605114,111.44954015158609,103.69667304209909,267.1198233003309,195.20758181996928,124.03628501370073,279.1146717748818,260.4169733331528,32.0624390837628,31.144823004794873,105.23307464861035,109.0,43.93176527297759,119.9208072020865,153.67498169838836,174.04597093871493,53.25410782277739,53.25410782277739,275.230812228573,261.7728022541685,374.jpg,56.22277118748239,0.478882897723083,0.6902851605593516,0.584055567492051,1.3790290644891943,0.2937874720186471,0.6354071079477515,1.7034184703398196,0.5059373321921866,0.8984000086784363,0.9945474679696318,0.9947970882982176,0.9941165725758081,-7.001309535948739
470.1287057817253,246.5866987491418,551.9202840990716,386.86560974064366,158.3161394173064,115.10864433221339,102.42070103255493,273.045783706689,224.0803427344755,142.42541907960108,270.8154353060401,272.03860020225073,24.08318915758459,25.179356624028344,79.02531240052139,85.58621384311844,44.91102314577124,110.42191811411355,146.3488981851247,171.572142260916,60.4648658313239,60.4648658313239,270.542048487846,255.64428411368795,599.jpg,68.41052550594829,0.44677955468090497,0.6993179069838193,0.579815360149903,1.3740187587026835,0.22646390857751203,0.6355997913139949,1.7468138625157912,0.4906785329481165,0.8852999806404114,0.9915721154971436,0.9923696144523461,0.9904672229401021,-20.61266180655867
487.2309513977945,272.888255518628,535.8973782357962,389.1580655723327,151.0132444522665,101.27191120937731,108.29589096544707,251.6445906432324,215.11392330576837,122.06555615733703,265.09243670840556,300.4663042672173,32.2490309931942,31.144823004794873,90.0499861188218,89.1403387922662,42.95346318982906,166.6433316997713,176.81911661356077,169.04733065032408,66.03029607687671,66.03029607687671,274.8817927764587,267.88430338487547,228.jpg,60.37383539249432,0.5092173737012695,0.7063499824221593,0.6001052677757124,1.3877445182701593,0.3024980619165201,0.5674460968471574,1.5150188990613396,0.4946701504327275,0.8779000043869019,0.9953267671292466,0.9947182536265642,0.9956806960294908,-10.024342273417753
447.25160704015366,255.70686341981516,562.7477232295125,408.1041533726409,153.00326793895613,105.30432089900205,112.36102527122117,258.0949437706985,192.04166214652486,116.00431026474836,243.00205760445732,294.97966031575805,29.068883707497267,29.154759474226502,123.03657992645927,119.20570456148481,61.98386886924694,161.13658802394943,147.82760229402356,145.0,68.09552114493287,68.09552114493287,280.713376952364,228.26519664635694,214.jpg,65.0,0.4543898675455449,0.6878473905068149,0.5928177658330654,1.4226189355449936,0.267491560811846,0.6040580411985751,1.5441310898917646,0.4318134886622202,0.9064000248908997,0.9943961484206458,0.9929901730002135,0.9960265004720723,4.426953118679889
500.22494939776846,304.48152653322006,545.7655174156755,397.8203111958966,146.03081866510234,109.07336980216573,92.04890004774636,255.09606033806168,197.57024067404484,97.04638066409278,213.00938946440834,307.3271872125862,36.013886210738214,37.013511046643494,111.07204868912791,114.15778554264269,71.16881339463234,118.72657663724664,91.2633551870629,135.00370365289984,69.8927750200262,69.8927750200262,279.20243551946317,223.70739817896055,572.jpg,71.69379331573968,0.5578980657755911,0.701830519110868,0.5724542294835032,1.3772590723548082,0.3630995081344227,0.4911993847504683,2.451229167724839,0.3902947010523063,0.8906999826431274,0.9927031805919251,0.9924652466590106,0.9926304277758824,-5.373983375980509
505.6807293144559,280.07141946296485,594.6301371440906,416.91485941376567,158.3161394173064,101.0,119.20570456148481,258.74504826179765,229.0785891348207,147.33974345029924,275.6555822035897,335.72607882021913,26.1725046566048,24.08318915758459,82.97590011563598,74.24284477308234,51.884487084291386,205.0,195.4328529188478,172.4905794529081,82.21921916437786,82.21921916437786,293.7839342101606,269.45314991664134,566.jpg,64.62197768561404,0.47100105085171295,0.7046617014880628,0.6118615234604315,1.3909239157294213,0.22822157997345263,0.6431842626880537,1.3787505319207,0.4635748593697546,0.8848000168800354,0.99305567686649,0.9958848493169142,0.9902507787179942,-3.7398111815713686
466.0525721418132,291.0,534.6821485705316,386.46733367776375,147.00340132119393,99.0,93.0,246.00203251192866,175.13994404475525,120.01666550941998,245.03265088555034,283.5507009337131,24.0,23.0,112.53888216967503,113.63538181394033,60.13318551349163,141.73566946961517,128.80993750483694,157.01273833673497,61.91122676865643,61.91122676865643,270.31278179176064,241.26748641290231,200.jpg,60.41522986797286,0.5442485797926603,0.6994453560133165,0.5975698648508757,1.306092228304916,0.24479166666666666,0.6852615270834558,1.8730502559543785,0.4582772242174966,0.8895000219345093,0.9807324074882814,0.9818695268521401,0.9794614779440283,-9.76761541492148
515.0621321743621,322.2623155133098,555.2918151746882,420.3855373344806,153.0130713370593,96.02083107326243,101.00495037373169,249.0321264415497,193.06475597581243,109.0,209.00239233080563,329.8302593759402,28.0178514522438,28.0,121.41251994749142,117.72000679578642,73.55270219373317,168.3864602632884,121.2023102090055,129.00387591076478,83.00602387778854,83.00602387778854,298.24151287169934,234.4120304079976,957.jpg,81.9084855189009,0.5803476779356632,0.7094476055545244,0.6144310516216589,1.2876401978297856,0.28431736720361284,0.5645774105640273,1.9340557948422707,0.3763829875019065,0.8870000243186951,0.9928803714341008,0.9932410013887325,0.99257732413988,20.93261632803912
495.53405533827845,282.936388610585,553.0325487708658,406.00492607848986,155.08062419270823,106.1178590059185,100.00499987500625,261.19150062741323,213.0,138.05795884337854,273.1483113621609,298.2096577912929,22.090722034374522,22.02271554554524,103.31021246711285,102.00490184299969,51.62363799656123,134.16407864998737,144.89996549343965,172.04650534085255,69.77105417004964,69.77105417004964,287.01567901423084,264.0700664596425,943.jpg,71.28113354878694,0.5116089265259722,0.7069265927052921,0.5937429963080193,1.3291335391118222,0.21401526167169882,0.6481594311895706,1.8224301542128265,0.49391000940042784,0.8953999876976013,0.9890352041477493,0.9856731601897403,0.9919418719596903,-7.405983394397015
427.05737319475,259.6247291765559,565.4166605256694,414.48039760644895,151.08275877809487,115.15641536623133,101.01980003939822,266.2273464541162,168.35973390332975,98.00510190801293,204.0392119177096,277.34635386101615,37.12142238654117,37.013511046643494,119.21828718783037,124.03628501370073,66.49060083951716,121.21056059601408,80.52328855678958,122.00409829181969,63.694583757176716,63.694583757176716,281.93970986719836,187.17104476921637,994.jpg,63.56099432828282,0.45917417596995125,0.6802244726055813,0.5674952659460689,1.4308463596639884,0.34293751185383226,0.5821172297901489,2.3244336902263094,0.3608652276500197,0.9000999927520752,0.9921997354565316,0.992067319259745,0.9922030977449929,36.776671943324025
486.1028697714096,268.1510768205118,553.0,401.01122178811903,149.00335566691106,100.31948963187563,102.23991392797629,249.1625975141534,218.0022935659164,135.0,272.0018382290826,286.41578168809065,24.08318915758459,22.090722034374522,85.14693182963201,87.28115489611719,39.11521443121589,146.8911161370898,165.05150711217394,175.0028571195339,66.61080993352356,66.61080993352356,282.02836736753983,274.4922585429323,758.jpg,63.631753079732135,0.4849024897296777,0.7032929555187216,0.5980165448325249,1.359428468259886,0.22795244447052157,0.6192595398505779,1.6630702945134523,0.4918658919151584,0.902999997138977,0.995553888600597,0.9955260293510491,0.995449608586444,-34.46022276076188
469.51570793744486,264.09278672466615,466.24135380723146,346.4678917302439,132.13629327327143,96.33275663033837,89.05054744357274,228.42942017174582,206.00970850908945,94.02127418834527,186.06719216455113,300.9867106700892,33.13608305156178,33.015148038438355,122.6906679417795,125.00399993600205,53.150729063673246,111.5212984142491,90.35485598461214,117.06835610018618,74.04052944165107,74.04052944165107,251.24092023394596,200.8830505542964,980.jpg,74.46475676452586,0.5664293494520349,0.725149216509677,0.578455669912939,1.40297036856119,0.35683489093292925,0.4563924431949619,2.223267895955783,0.39907912639057974,0.9114000201225281,0.9953800229149219,0.9951173431126007,0.9955532888379613,-16.300220596835093
493.0,297.1077245714086,526.3734415792651,391.56736329781114,145.01379244747721,96.42095207992918,105.11898020814318,241.25090673404733,196.16319736382766,116.1077086157504,260.09421369957465,300.17661467875877,27.073972741361768,26.076809620810597,100.0199980003999,97.02061636580135,57.55866572463264,164.20109622045769,170.8156901458411,169.04733065032408,60.53924347066124,60.53924347066124,278.03776721877193,268.07648162418127,770.jpg,59.16924876994806,0.5644428481801887,0.710063690898843,0.6010911810057528,1.389798369427987,0.26372333144481247,0.5918934345284105,1.56939026734195,0.49412488008365407,0.8999999761581421,0.9942314224434934,0.9935616289568586,0.9947250657532799,-22.199661816396056
504.92078586645647,284.42925306655786,553.5431329173906,388.20741878537046,132.1854757528224,104.12012293500234,82.03657720797473,236.00847442411893,223.0807028857494,120.33702672078948,207.6174366473105,288.294987816299,28.071337695236398,28.071337695236398,86.97700845625813,93.7709976485267,57.697486947006624,77.46612162745726,96.87620966986684,132.45754036671525,70.51950084905593,70.51950084905593,272.5747603869441,241.2488341940744,764.jpg,80.26207074328447,0.5138339474423673,0.7021369175266674,0.5600878361481145,1.4082992029402464,0.3015882605748415,0.5394327037889064,2.490279450612263,0.3750700249013744,0.8883000016212463,0.9928339113442565,0.9930249272700109,0.9926540392833935,-26.325135928077717
477.08489810514857,282.3473038652928,520.8646657242167,400.1262300824579,149.0,100.00499987500625,90.00555538409837,249.0020080240318,195.0640920313116,111.01801655587259,209.03827400741713,303.7268509697488,29.017236257093817,28.0,96.18731725128839,102.0196059588548,60.8276253029822,126.25371281669304,95.85405573057407,133.01503674397117,78.43468620451031,78.43468620451031,287.8419705324434,209.31316251014889,765.jpg,80.62257748298549,0.5420742132175804,0.7193779084993378,0.5983887486787642,1.275238625900031,0.3000740468304155,0.5691360998314956,2.183665165911027,0.40132934284718225,0.9052000045776367,0.9947762750445235,0.9926991124804841,0.9969538520098967,-35.26878024392082
480.02604096027954,278.14564530116235,534.7335785229875,400.9102143872116,148.0135128966271,97.32933781753577,102.04410811016969,245.20399670478457,202.03960007879644,112.04017136723775,249.0501957437496,295.6568957423452,25.079872407968907,25.019992006393608,116.01724009818541,115.03912377969506,55.44366510251645,153.2351134694656,154.35349040433132,158.02847844613325,56.302753041036986,56.302753041036986,283.7780823108085,254.8489748851268,771.jpg,53.33854141237835,0.5201574325469542,0.707834502906246,0.6036341776061229,1.3469948927362343,0.25128654511257814,0.5545456005829625,1.651073611730749,0.4657463188148063,0.8913999795913696,0.9929317364818231,0.9928547173852088,0.9929864813845818,-28.492605094556787
478.05125248240904,269.15051551130273,515.097078228949,392.1543063642168,147.00340132119393,100.12492197250393,94.08506789071261,247.07286374670934,209.0095691589263,113.00442469213318,218.0022935659164,291.43266803843386,30.066592756745816,30.01666203960727,77.52418977325722,80.22468448052632,46.2709412050371,118.72657663724664,112.0044641967453,135.0,78.92401408950256,78.92401408950256,281.1440911703463,232.1766568800576,981.jpg,78.92401408950256,0.5225238637282105,0.7169221059355938,0.5949799548682805,1.3211258251016855,0.30937262722000114,0.5406662725868168,2.0729232405613733,0.4232256457665623,0.8902999758720398,0.9876029929833755,0.9881894912205549,0.9872877712353485,-8.74484610414251
480.41648597857255,264.18554086096384,541.1986696214246,389.16577444580093,145.03103116229988,97.01546268507923,111.28791488746656,241.59884105682295,217.05759604307792,119.15116449284078,222.14409737825582,322.11799080461185,33.24154027718932,33.13608305156178,104.80935072788114,99.02019995940222,55.78530272392541,159.70597985047397,144.31216164966833,137.09121051329294,82.34682750416071,82.34682750416071,276.63152387246106,220.90722034374522,759.jpg,78.18567643756751,0.48814891035442676,0.7108320978801477,0.6002968827494882,1.4362676449527532,0.3186584111226606,0.5489380084592556,1.5307595549709718,0.4104668208694017,0.8967999815940857,0.995269387342674,0.9954953256309091,0.9948482807903779,-7.414809880731279
485.00927826176684,278.14564530116235,553.5648110203538,398.78440290462714,153.0294089382822,107.37783756436893,100.71742649611338,260.06922155457,207.0869382650678,128.03515142334936,286.0629301395062,276.94223224347706,25.079872407968907,25.179356624028344,105.11898020814318,108.04165863221463,46.52956049652737,130.36103712382777,168.24089871371942,182.04395073717774,55.47071299343465,55.47071299343465,279.6462050520264,275.74807342935327,995.jpg,59.20304046246274,0.5024626561584952,0.701246595942987,0.5884179912699598,1.359838383381645,0.24152029244351064,0.6182676343375483,1.6390073729846704,0.51676501909907,0.8791000247001648,0.9953380636034657,0.9952824132366241,0.9955178610485497,-13.107192172785952
480.01666637732484,277.04512267859906,525.0342845948253,397.06170805052454,166.00301202086666,114.0,118.03812943282352,280.0017857085915,203.00246303924493,117.00427342623003,194.0025773024678,337.4685170501094,40.01249804748511,40.049968789001575,147.03060905811415,144.0,69.06518659932803,156.7322557739791,101.24228365658294,112.0044641967453,85.44003745317531,85.44003745317531,283.01590061337544,185.39956850003725,942.jpg,85.09406559801923,0.5276705365867637,0.7127756086148775,0.592864119065413,1.3977946942532358,0.34504013212046375,0.5763687379675313,1.8312464101354973,0.3695045885473588,0.8970000147819519,0.9952643453747994,0.994836034627791,0.9955259999131583,14.857369270708006
481.02598682399685,261.00766272276377,574.070553155272,425.0294107470682,160.00312496948303,109.89540481748998,109.45775440780794,269.41789101691074,220.02045359466015,133.01503674397117,284.0070421662111,296.5889411289639,29.154759474226502,28.071337695236398,104.01922899156675,105.0,46.010868281309364,148.08105888330215,163.37074401495514,174.01149387324966,67.23094525588644,67.23094525588644,298.0067113338221,262.1011255221923,956.jpg,68.79680225126747,0.4546612977937706,0.7011437415825411,0.5938845574269602,1.37093046943386,0.26088567573665944,0.6045575971269582,1.6043333039984153,0.4947249786724283,0.8751999735832214,0.9941989693423007,0.9956766041626649,0.9924364343943485,-17.30566111584624
457.0175051351972,269.09106265351886,487.06570398663877,352.0908973546462,147.00340132119393,97.04638066409278,98.12746812182611,244.00819658363937,188.0239346466295,124.0,252.0,276.87722911066555,23.021728866442675,23.021728866442675,102.0196059588548,103.12128781197411,49.25444142409901,131.52946437965906,143.20963654726592,162.00308639035245,62.609903369994115,62.609903369994115,251.07170290576354,240.7862122298534,567.jpg,66.57326790837296,0.5524738458302549,0.7130877418079619,0.602452718307785,1.3276825368106642,0.23590997471894515,0.6594905070625423,1.6813548168623598,0.5173839955007649,0.9020000100135803,0.9899955711518602,0.9902008915265239,0.9898199946570229,4.47530182791414
459.02723230762683,267.0074905316328,528.060602582696,399.02004962156974,155.0,99.08077512817509,100.07996802557443,254.03149411047443,192.02343606966312,125.00399993600205,250.0079998720041,285.8198733468336,26.019223662515376,26.019223662515376,88.05112151472007,88.05112151472007,50.0,142.23923509355637,137.6154061142865,155.00322577288512,73.824115301167,73.824115301167,285.0070174574654,238.29603437741048,201.jpg,75.13321502504735,0.5056379688727461,0.7142674101909561,0.6101605651013998,1.284908020346771,0.2612886781852272,0.6509830388133068,1.73160869924339,0.4734456587922634,0.8901000022888184,0.9900397443165113,0.9902461041513099,0.9901553822037675,12.174911602108187
511.02446125405777,302.105941682715,598.188097507799,447.3231494121448,157.01273833673497,100.0199980003999,101.01980003939822,257.0,209.02152999152983,126.0,265.01698058803703,304.7113388110131,25.019992006393608,25.0,104.47966309287182,103.0970416646375,53.33854141237835,159.3267083699403,153.7693077307692,164.00304875214974,73.92563831310488,73.92563831310488,313.26985172531363,280.4442903679802,215.jpg,70.26378868236469,0.5050350265098283,0.7003211260964273,0.6109445071468287,1.2804043810040506,0.24880641790384003,0.602808715471109,1.8237988744737215,0.44303285486983773,0.9020000100135803,0.993044449658436,0.9922235244229415,0.9934575314634674,-2.0423077113693795
478.51123288800653,265.8364158650955,553.3760023709015,388.73126964523965,147.00340132119393,107.22872749408155,89.35882720806042,254.12595302329905,215.11392330576837,131.03434664239754,246.05080776132397,270.4163456597992,24.186773244895647,25.019992006393608,69.26037828369117,78.10249675906654,50.566787519082126,85.58621384311844,111.40017953306898,155.05160431288675,67.11929677819934,67.11929677819934,275.10906927980403,249.24285345822858,573.jpg,71.84705978674423,0.48039021339222815,0.7077101606229711,0.578466699572854,1.3372993613434123,0.25030457968636155,0.6091393092028823,2.2373649172104,0.4446358474294805,0.8978999853134155,0.9907133767997548,0.9912106558122442,0.9902425687647418,-7.209798100449515
487.41050460571734,296.23301639081353,552.4499977373517,402.7033647736259,150.0133327407934,99.32270636667126,110.04090148667449,249.20072231034965,192.12756179163884,119.01680553602503,238.00840321299583,314.8412298286233,29.068883707497267,27.018512172212592,111.16204388189342,109.01834707974616,62.96824596572466,173.55690709389816,152.97058540778355,154.01298646542764,72.069410986909,72.069410986909,283.10598722033416,239.4159560263267,229.jpg,68.54195795277518,0.5362168840692981,0.7030137117912543,0.6019779210510063,1.3956333349056587,0.2678946759409962,0.6194676309123104,1.5651110662098873,0.4308234305146126,0.8783000111579895,0.9933184696516197,0.9923228687855024,0.9940812522182095,5.363138211537009
475.6574397610112,280.4514218184675,512.6441260757798,359.3563690822802,145.00344823486094,104.04326023342406,82.09750300709517,249.00803199896987,197.36514383244068,129.0620006043607,216.05786262017867,285.57660968643773,23.08679276123039,26.0,94.02127418834527,96.87620966986684,57.245087125446844,101.53324578678651,102.06860437960343,141.088624630053,74.73285756613352,74.73285756613352,257.25668115716644,224.50835173774718,598.jpg,77.89736837660179,0.5470684390071618,0.7158817911427181,0.5823243815503141,1.2836988741055901,0.26370791602376514,0.6539249945468179,2.1995828502051227,0.4214577942676762,0.8870000243186951,0.9914583035764747,0.9917168251529115,0.991165924463844,18.3160954246015
